"ID"	"feed"	"time"	"text1"	"text2"	"TAG"	"Nb_tag_detected"
3304333	"en_AUS_austra_int"	"2014-10-16 16:21:00"	"US begins back-to-back airstrikes"	"THE US-led coalition has dramatically escalated its bombing of Islamic State targets near ­Kobane in Syria."	"SYR"	1
3304333	"en_AUS_austra_int"	"2014-10-16 16:21:00"	"US begins back-to-back airstrikes"	"THE US-led coalition has dramatically escalated its bombing of Islamic State targets near ­Kobane in Syria."	"USA"	1
3304334	"en_AUS_austra_int"	"2014-10-16 16:21:00"	"Peshmerga troops dig in"	"AS they came under fire, the Kurds appeared stoic and claimed they could hold off Islamic State forces."	""	NA
3304335	"en_AUS_austra_int"	"2014-10-16 16:21:00"	"Pentagon resolves inherent problem"	"THE Pentagon has finally named its fight against Islamic State militants in Iraq and Syria: Operation Inherent Resolve."	"IRQ"	1
3304335	"en_AUS_austra_int"	"2014-10-16 16:21:00"	"Pentagon resolves inherent problem"	"THE Pentagon has finally named its fight against Islamic State militants in Iraq and Syria: Operation Inherent Resolve."	"SYR"	1
3304336	"en_AUS_austra_int"	"2014-10-16 16:21:00"	"Morales must pave way in Bolivia"	"BOLIVIAN President Evo Morales won a thumping victory in his bid for a third consecutive term in office this week."	"BOL"	3
3304337	"en_AUS_austra_int"	"2014-10-16 16:21:00"	"‘The boss froze my eggs’"	"MARY Jones was struggling to reconcile her career with a desire to have kids when her employer paid to freeze her eggs."	""	NA
3304338	"en_AUS_austra_int"	"2014-10-16 16:21:00"	"Natural disasters killed 22,000"	"NATURAL disasters claimed more than 22,000 lives last year, the Red Cross says."	""	NA
3308239	"en_AUS_austra_int"	"2014-10-16 22:21:05"	"Reeva’s cousin: jail Pistorius"	"KIM Martin said anything less than a jail sentence would be insufficient as the athlete ‘needs to pay for’ killing Reeva Steenkamp."	"ZAF"	1
3309732	"en_AUS_austra_int"	"2014-10-17 01:21:07"	"Joan Rivers died of brain damage"	"COMEDIAN Joan Rivers died of brain damage from low blood oxygen during a medical procedure to check out voice changes and reflux."	""	NA
3310139	"en_AUS_austra_int"	"2014-10-17 02:21:07"	"Biker gangs join the fight against ISIS"	"MEMBERS of Dutch biker gang ‘No Surrender’ have travelled to Iraq to join the Kurds and spearhead the ground offensive against ISIS."	"IRQ"	1
3310139	"en_AUS_austra_int"	"2014-10-17 02:21:07"	"Biker gangs join the fight against ISIS"	"MEMBERS of Dutch biker gang ‘No Surrender’ have travelled to Iraq to join the Kurds and spearhead the ground offensive against ISIS."	"NLD"	1
3310140	"en_AUS_austra_int"	"2014-10-17 02:21:07"	"Groundbreaking HIV pill developed in UK"	"A DAILY pill that has successfully protected British men from getting HIV is being hailed as the most exciting development in years."	"GBR"	2
3310534	"en_AUS_austra_int"	"2014-10-17 03:21:07"	"Hospital left Ebola waste on floor"	"A NURSE who contracted Ebola while working at a Texan hospital is expected to be moved to a research centre amid mismanagement claims."	""	NA
3310901	"en_AUS_austra_int"	"2014-10-17 04:21:07"	"Hillary returns to frontline politics"	"THE new grandmother was in fiery form in Kentucky, one of the most high-profile battles of the midterm elections."	"USA"	1
3310902	"en_AUS_austra_int"	"2014-10-17 04:21:07"	"Turkey denied UN seat"	"TURKEY has failed to win a seat on the UN security council, losing out to rivals New Zealand and Spain for the western bloc."	"ESP"	1
3310902	"en_AUS_austra_int"	"2014-10-17 04:21:07"	"Turkey denied UN seat"	"TURKEY has failed to win a seat on the UN security council, losing out to rivals New Zealand and Spain for the western bloc."	"NZL"	1
3310902	"en_AUS_austra_int"	"2014-10-17 04:21:07"	"Turkey denied UN seat"	"TURKEY has failed to win a seat on the UN security council, losing out to rivals New Zealand and Spain for the western bloc."	"TUR"	1
3317468	"en_AUS_austra_int"	"2014-10-17 16:21:07"	"Ebola crisis spreads to cruise"	"THE Ebola crisis has spread to a Caribbean cruise as Barack Obama authorised an extended call up of the National Guard."	"USA"	1
3317469	"en_AUS_austra_int"	"2014-10-17 16:21:07"	"Kurds shackled by arming sensitivity"	"KURDISH fighters in Makhmur claim that they were holding their lines until 20 armoured cars arrived on the battlefield."	""	NA
3317470	"en_AUS_austra_int"	"2014-10-17 16:21:07"	"Baghdad in vice of terror army"	"ISLAMIC State has launched a wave of bombings in Baghdad as it intensifies its efforts to capture the Iraqi capital."	"IRQ"	2
3317471	"en_AUS_austra_int"	"2014-10-17 16:21:07"	"Protest site in triad territory cleared"	"HONG Kong police staged an early morning raid yesterday to close the most violent site of the Occupy Central campaign."	"HKG"	1
3317472	"en_AUS_austra_int"	"2014-10-17 16:21:07"	"First deadly strikes in Iraq"	"AUSTRALIAN military strikes from Super Hornets have killed Islamic State fighters."	"AUS"	1
3317472	"en_AUS_austra_int"	"2014-10-17 16:21:07"	"First deadly strikes in Iraq"	"AUSTRALIAN military strikes from Super Hornets have killed Islamic State fighters."	"IRQ"	1
3317473	"en_AUS_austra_int"	"2014-10-17 16:21:07"	"US upgrades links with Kurd militia"	"THE US has held direct talks for the first time with a Syrian Kurdish group whose troops have been battling Islamic State."	"SYR"	1
3317473	"en_AUS_austra_int"	"2014-10-17 16:21:07"	"US upgrades links with Kurd militia"	"THE US has held direct talks for the first time with a Syrian Kurdish group whose troops have been battling Islamic State."	"USA"	1
3317474	"en_AUS_austra_int"	"2014-10-17 16:21:07"	"Moderate Anti-Assad force win favour"	"THE US has dropped the Free Syrian Army in favour of moderate rebels whose sole mission will be to fight Islamic State."	"SYR"	1
3317474	"en_AUS_austra_int"	"2014-10-17 16:21:07"	"Moderate Anti-Assad force win favour"	"THE US has dropped the Free Syrian Army in favour of moderate rebels whose sole mission will be to fight Islamic State."	"USA"	1
3317475	"en_AUS_austra_int"	"2014-10-17 16:21:07"	"Palmer nephew faces defamation threat"	"CLIVE Palmer’s nephew, Clive Mensink, faces being sued by the man in charge of the Chinese government’s global business empire."	"CHN"	1
3317476	"en_AUS_austra_int"	"2014-10-17 16:21:07"	"Malaysia bans liberal scholar"	"A LIBERAL ­Islamic scholar has been banned from entering Malaysia to speak at a forum on the threat posed by fundamentalism."	"MYS"	1
3317477	"en_AUS_austra_int"	"2014-10-17 16:21:07"	"NZ wins seat on UN Security Council"	"NEW Zealand, ­Angola, Malaysia, Spain and Venezuela won coveted seats on the UN Security Council yesterday."	"AGO"	1
3317477	"en_AUS_austra_int"	"2014-10-17 16:21:07"	"NZ wins seat on UN Security Council"	"NEW Zealand, ­Angola, Malaysia, Spain and Venezuela won coveted seats on the UN Security Council yesterday."	"ESP"	1
3317477	"en_AUS_austra_int"	"2014-10-17 16:21:07"	"NZ wins seat on UN Security Council"	"NEW Zealand, ­Angola, Malaysia, Spain and Venezuela won coveted seats on the UN Security Council yesterday."	"MYS"	1
3317477	"en_AUS_austra_int"	"2014-10-17 16:21:07"	"NZ wins seat on UN Security Council"	"NEW Zealand, ­Angola, Malaysia, Spain and Venezuela won coveted seats on the UN Security Council yesterday."	"NZL"	1
3317477	"en_AUS_austra_int"	"2014-10-17 16:21:07"	"NZ wins seat on UN Security Council"	"NEW Zealand, ­Angola, Malaysia, Spain and Venezuela won coveted seats on the UN Security Council yesterday."	"VEN"	1
3323413	"en_AUS_austra_int"	"2014-10-18 04:21:09"	"IS flying seized Syrian military jets"	"ISLAMIC STATE is training to fly fighter jets captured from Syria, witnesses report — the first time the jihadists have taken to the air."	"SYR"	2
3323414	"en_AUS_austra_int"	"2014-10-18 04:21:09"	"Violence returns to HK protest zone"	"HONG Kong’s pro-democracy protesters have reclaimed streets seized back by police, prompting angry scuffles and the use of pepper spray."	"HKG"	1
3324650	"en_AUS_austra_int"	"2014-10-18 08:21:09"	"Nigeria in Boko Haram deal to free girls"	"MORE than 200 schoolgirls kidnapped in Nigeria will be freed under a deal the government has done with Boko Haram, the military claims."	"NGA"	1
3328447	"en_AUS_austra_int"	"2014-10-18 18:21:10"	"HK talks set after more violence"	"THE Hong Kong government will meet pro-democracy advocates on Tuesday, in light of renewed violence on the city’s streets."	"HKG"	1
3328448	"en_AUS_austra_int"	"2014-10-18 18:21:10"	"We should focus on Jakarta: PM"	"TONY Abbott wants Australia’s foreign policy to have a “Jakarta” focus rather than a “Geneva” one."	"AUS"	2
3328448	"en_AUS_austra_int"	"2014-10-18 18:21:10"	"We should focus on Jakarta: PM"	"TONY Abbott wants Australia’s foreign policy to have a “Jakarta” focus rather than a “Geneva” one."	"CHE"	1
3328448	"en_AUS_austra_int"	"2014-10-18 18:21:10"	"We should focus on Jakarta: PM"	"TONY Abbott wants Australia’s foreign policy to have a “Jakarta” focus rather than a “Geneva” one."	"IDN"	1
3331365	"en_AUS_austra_int"	"2014-10-19 03:21:11"	"Catholic bishops scrap welcome to gays"	"BISHOPS have approved a host of issues on Catholic family life but failed to reach consensus over homosexuals."	""	NA
3332725	"en_AUS_austra_int"	"2014-10-19 08:21:11"	"‘Islamic State fears us more than men’"	"THE battle for Kobane has turned against the insurgents — with Kurdish women on the front line."	"USA"	1
3335592	"en_AUS_austra_int"	"2014-10-19 16:21:12"	"Kurds triumph in border battle"	"KURDISH forces in Kobane have repulsed Islamic State’s bid to seal the Turkish border as troops battled jihadists in Iraq."	"IRQ"	1
3335592	"en_AUS_austra_int"	"2014-10-19 16:21:12"	"Kurds triumph in border battle"	"KURDISH forces in Kobane have repulsed Islamic State’s bid to seal the Turkish border as troops battled jihadists in Iraq."	"TUR"	1
3335594	"en_AUS_austra_int"	"2014-10-19 16:21:12"	"Commandos clear to help Iraqis"	"JULIE Bishop declared she was confident Baghdad would not fall to the Islamic State terrorist outfit."	"IRQ"	2
3335595	"en_AUS_austra_int"	"2014-10-19 16:21:12"	"Joko offers new chance on human rights"	"INDONESIA’S new president presents an opportunity for Australia to recast its military and human rights relationships."	"AUS"	1
3335595	"en_AUS_austra_int"	"2014-10-19 16:21:12"	"Joko offers new chance on human rights"	"INDONESIA’S new president presents an opportunity for Australia to recast its military and human rights relationships."	"IDN"	1
3335596	"en_AUS_austra_int"	"2014-10-19 16:21:12"	"Ebola ‘disaster of a generation’"	"AID agency Oxfam says Ebola could become the “definitive humanitarian disaster of our generation”."	""	NA
3335597	"en_AUS_austra_int"	"2014-10-19 16:21:12"	"America in lockdown as hysteria grows"	"AMERICA is gripped with panic about the potential spread of the deadly Ebola virus."	""	NA
3335598	"en_AUS_austra_int"	"2014-10-19 16:21:12"	"Abbott in PNG pit stop on Ebola"	"TONY Abbott has made a surprise visit to PNG to discuss regional contingency plans to fight any potential Ebola outbreak in the Pacific."	"AUS"	1
3335599	"en_AUS_austra_int"	"2014-10-19 16:21:12"	"Doubts over release of Nigerian girls"	"NEWS of the imminent release of 200 Nigerian schoolgirls may prove premature."	"NGA"	1
3335600	"en_AUS_austra_int"	"2014-10-19 16:21:12"	"Joko meeting a priority for PM"	"TONY Abbott will seek to solidify a personal relationship with Indo­n­esia’s new president at a meeting with Joko Widodo after his inauguration."	"AUS"	1
3335600	"en_AUS_austra_int"	"2014-10-19 16:21:12"	"Joko meeting a priority for PM"	"TONY Abbott will seek to solidify a personal relationship with Indo­n­esia’s new president at a meeting with Joko Widodo after his inauguration."	"IDN"	1
3335601	"en_AUS_austra_int"	"2014-10-19 16:21:12"	"CIA’s new generation of killer queens"	"CARRIE’S new duties in hit drama Homeland echo those of a “band of sisters” at the heart of the CIA."	"USA"	1
3338161	"en_AUS_austra_int"	"2014-10-19 22:21:12"	"Jihadists suffer heavy losses in Kobane"	"IRAQI forces have fought jihadists as Australia reaches deal to deploy 200 special forces to assist."	"AUS"	1
3338161	"en_AUS_austra_int"	"2014-10-19 22:21:12"	"Jihadists suffer heavy losses in Kobane"	"IRAQI forces have fought jihadists as Australia reaches deal to deploy 200 special forces to assist."	"IRQ"	1
3338162	"en_AUS_austra_int"	"2014-10-19 22:21:12"	"Aussie trekkers rescued in Nepal"	"SEVERAL Australians have been rescued in Nepal’s deadly snowstorm but there are no reports of casualties so far."	"AUS"	1
3338162	"en_AUS_austra_int"	"2014-10-19 22:21:12"	"Aussie trekkers rescued in Nepal"	"SEVERAL Australians have been rescued in Nepal’s deadly snowstorm but there are no reports of casualties so far."	"NPL"	1
3338586	"en_AUS_austra_int"	"2014-10-19 23:21:12"	"Infected Spanish nurse clear of Ebola"	"SPAIN says a test has shown a nursing assistant who became infected with Ebola is now clear of all traces of the virus."	"ESP"	2
3339686	"en_AUS_austra_int"	"2014-10-20 02:21:13"	"Ukraine rebels downed MH17: Germans"	"GERMAN intelligence says pro-Russian rebels shot down Malaysian flight MH17 using Ukrainian government missiles."	"DEU"	2
3339686	"en_AUS_austra_int"	"2014-10-20 02:21:13"	"Ukraine rebels downed MH17: Germans"	"GERMAN intelligence says pro-Russian rebels shot down Malaysian flight MH17 using Ukrainian government missiles."	"MYS"	1
3339686	"en_AUS_austra_int"	"2014-10-20 02:21:13"	"Ukraine rebels downed MH17: Germans"	"GERMAN intelligence says pro-Russian rebels shot down Malaysian flight MH17 using Ukrainian government missiles."	"RUS"	1
3339686	"en_AUS_austra_int"	"2014-10-20 02:21:13"	"Ukraine rebels downed MH17: Germans"	"GERMAN intelligence says pro-Russian rebels shot down Malaysian flight MH17 using Ukrainian government missiles."	"UKR"	2
3339687	"en_AUS_austra_int"	"2014-10-20 02:21:13"	"Foreign forces ‘behind Hong Kong protests’"	"Leung Chun-ying said ‘external forces’ from other countries had been encouraging the protests that have paralysed the city for weeks."	"HKG"	1
3339688	"en_AUS_austra_int"	"2014-10-20 02:21:13"	"Sweden searches for mystery foreign sub"	"THE Swedish military has presented photographic evidence of a mysterious foreign vessel off the coast of Stockholm."	"SWE"	3
3339689	"en_AUS_austra_int"	"2014-10-20 02:21:13"	"Tiny eye implant could replace glasses"	"A REVOLUTIONARY optical implant that only requires a simple 15 minute procedure, could render reading glasses obsolete."	""	NA
3339690	"en_AUS_austra_int"	"2014-10-20 02:21:13"	"Africans shut out in US Ebola panic"	"EBOLA panic in the US means Africans have been rejected by colleges and African accents have cleared train seats."	"USA"	1
3341140	"en_AUS_austra_int"	"2014-10-20 06:21:13"	"US drops weapons to Kobane defenders"	"US Central Command said US C-130 cargo planes made multiple drops of arms and supplies to Kurds battling Islamic State in Kobane"	"USA"	1
3344203	"en_AUS_austra_int"	"2014-10-20 12:21:13"	"Turks open border to Peshmerga"	"TURKEY will allow Iraqi Kurdish fighters to reinforce their Syrian comrades in Kobane."	"IRQ"	1
3344203	"en_AUS_austra_int"	"2014-10-20 12:21:13"	"Turks open border to Peshmerga"	"TURKEY will allow Iraqi Kurdish fighters to reinforce their Syrian comrades in Kobane."	"SYR"	1
3344203	"en_AUS_austra_int"	"2014-10-20 12:21:13"	"Turks open border to Peshmerga"	"TURKEY will allow Iraqi Kurdish fighters to reinforce their Syrian comrades in Kobane."	"TUR"	2
3346815	"en_AUS_austra_int"	"2014-10-20 16:21:14"	"Party’s over: Joko’s work begins"	"JOKO Widodo was cheered through the streets following his inauguration by tens of thousands of ordinary Indonesians."	"IDN"	2
3346816	"en_AUS_austra_int"	"2014-10-20 16:21:14"	"Liberia leader’s Ebola embarrassment"	"ELLEN Johnson Sirleaf says “the whole world has a stake” in halting Ebola, but her son, a doctor in the US, is staying away."	"LBR"	1
3346816	"en_AUS_austra_int"	"2014-10-20 16:21:14"	"Liberia leader’s Ebola embarrassment"	"ELLEN Johnson Sirleaf says “the whole world has a stake” in halting Ebola, but her son, a doctor in the US, is staying away."	"USA"	1
3346817	"en_AUS_austra_int"	"2014-10-20 16:21:14"	"Turks help Peshmerga enter Kobane"	"TURKEY has opened its borders to allow the Iraqi Peshmerga to reinforce Kobane"	"IRQ"	1
3346817	"en_AUS_austra_int"	"2014-10-20 16:21:14"	"Turks help Peshmerga enter Kobane"	"TURKEY has opened its borders to allow the Iraqi Peshmerga to reinforce Kobane"	"TUR"	2
3346818	"en_AUS_austra_int"	"2014-10-20 16:21:14"	"Spanish nurse cleared of virus"	"A SPANISH nurse who became the first person outside Africa to be infected with Ebola has tested negative for the virus."	"ESP"	1
3346819	"en_AUS_austra_int"	"2014-10-20 16:21:14"	"MH17 missile was not Russian"	"GERMAN intelligence has uncovered evidence the missile that downed Malaysia Airlines MH17 was fired by pro-Russian separatists."	"DEU"	1
3346819	"en_AUS_austra_int"	"2014-10-20 16:21:14"	"MH17 missile was not Russian"	"GERMAN intelligence has uncovered evidence the missile that downed Malaysia Airlines MH17 was fired by pro-Russian separatists."	"MYS"	1
3346819	"en_AUS_austra_int"	"2014-10-20 16:21:14"	"MH17 missile was not Russian"	"GERMAN intelligence has uncovered evidence the missile that downed Malaysia Airlines MH17 was fired by pro-Russian separatists."	"RUS"	1
3346820	"en_AUS_austra_int"	"2014-10-20 16:21:14"	"Obama fights for mid-term Democrats"	"BARACK Obama marched on the US campaign trail for the first time this year, accusing Republicans of peddling fear."	"USA"	2
3346822	"en_AUS_austra_int"	"2014-10-20 16:21:14"	"China’s Communist plenum opens"	"LEADERS of China’s ruling Communist Party have opened a key meeting."	"CHN"	1
3346823	"en_AUS_austra_int"	"2014-10-20 16:21:14"	"Great Hong Kong divide fuels anger"	"A KEY reason why protesters in Hong Kong want free elections is their dissatisfaction with the city’s pro-business establishment."	"HKG"	1
3346824	"en_AUS_austra_int"	"2014-10-20 16:21:14"	"HK students reject ‘foreign’ claim"	"HONG Kong pro-democracy advocates have rejected chief executive Leung Chun-ying’s claims foreign forces are behind the protests."	"HKG"	1
3350504	"en_AUS_austra_int"	"2014-10-20 22:21:14"	"Nigeria is declared Ebola free"	"IN an extraordinary victory Nigeria, the most populous country in Africa had just 20 cases, including eight deaths."	"NGA"	1
3350505	"en_AUS_austra_int"	"2014-10-20 22:21:14"	"Royal baby due in April"	"THE Duke and Duchess of Cambridge have confirmed their second baby is due in April, the first time they’ve given a date for a royal birth."	""	NA
3353166	"en_AUS_austra_int"	"2014-10-21 04:21:23"	"Paralysed man walks again"	"A PARALYSED man with a completely severed spinal cord has learnt to walk again after undergoing breakthrough cell treatment."	""	NA
3353167	"en_AUS_austra_int"	"2014-10-21 04:21:23"	"Bondi tragedy inspired breakthrough"	"A FATHER’S determination following his son’s accident at Bondi Beach has inspired a world-first breakthough in treating spinal injuries."	""	NA
3353486	"en_AUS_austra_int"	"2014-10-21 05:21:23"	"Fashion icon Oscar de la Renta dies"	"ONE of Hollywood and Washington’s favourite fashion designers Oscar de la Renta has died."	"USA"	1
3354363	"en_AUS_austra_int"	"2014-10-21 07:21:24"	"‘No one makes a woman feel more beautiful’"	"OSCAR de la Renta, Hollywood and Washington’s designer of choice for glamorous occasions, has died."	"USA"	1
3354870	"en_AUS_austra_int"	"2014-10-21 08:21:24"	"Pistorius family speak out ahead of sentencing"	"PISTORIUS’ sister Aimee said it was important Reeva Steenkamp’s family knew that she was ‘very much cared for and loved’."	"ZAF"	1
3357237	"en_AUS_austra_int"	"2014-10-21 12:21:24"	"Pistorius jailed for five years"	"SOUTH African Paralympian Oscar Pistorius has been jailed for five years over the death of Reeva Steenkamp."	"ZAF"	2
3359841	"en_AUS_austra_int"	"2014-10-21 16:21:24"	"Push on Kobane to beat relief"	"ISLAMIC State yesterday escalated its attack on Kobane — an apparent move to seize the town before the arrival of Peshmerga ­reinforcements."	""	NA
3359842	"en_AUS_austra_int"	"2014-10-21 16:21:24"	"Poor will dominate HK elections: Leung"	"CHIEF Executive Leung Chun-ying says if the public nominated candidates, Hong Kong’s poor could dominate elections."	"HKG"	1
3359843	"en_AUS_austra_int"	"2014-10-21 16:21:24"	"Soldier killed in Quebec attack"	"A CANADIAN soldier has died after being run down by a suspected Islamic radical in Quebec."	"CAN"	2
3359844	"en_AUS_austra_int"	"2014-10-21 16:21:24"	"Pistorius gets five years"	"OSCAR Pistorius has been given five years in prison for shooting dead his girlfriend Reeva Steenkamp on Valentine’s Day last year."	"ZAF"	1
3359845	"en_AUS_austra_int"	"2014-10-21 16:21:24"	"Rebel leader kidnap bid foiled"	"LEADERS of the Free Syrian Army have been abducted in Turkey and smuggled into Islamic State-controlled areas of Syria."	"SYR"	2
3359845	"en_AUS_austra_int"	"2014-10-21 16:21:24"	"Rebel leader kidnap bid foiled"	"LEADERS of the Free Syrian Army have been abducted in Turkey and smuggled into Islamic State-controlled areas of Syria."	"TUR"	1
3359846	"en_AUS_austra_int"	"2014-10-21 16:21:24"	"Sub hunt sends Cold War chill"	"SWEDEN’S biggest submarine hunt since the dying days of the Soviet Union has put countries around the Baltic Sea on edge."	"SWE"	1
3359847	"en_AUS_austra_int"	"2014-10-21 16:21:24"	"Nigeria declared Ebola-free"	"NIGERIA has been declared Ebola-free in a “spectacular success” in the battle to contain the spread of a virus."	"NGA"	1
3359848	"en_AUS_austra_int"	"2014-10-21 16:21:24"	"Shower curtains ‘decrease libido’"	"CHEMICALS found in food packaging and shower curtains could be lowering women’s sex drives, scientists have said."	""	NA
3359849	"en_AUS_austra_int"	"2014-10-21 16:21:24"	"Jokowi cabinet run past Mega"	"INDONESIAN President Joko Widodo was expected to name his ministry, a defining choice for his reformist intentions, early today."	"IDN"	2
3359850	"en_AUS_austra_int"	"2014-10-21 16:21:24"	"Vigilance will protect us from Ebola"	"THE Ebola epidemic is unlikely to become a global pandemic, though an international response is critical."	"USA"	1
3361194	"en_AUS_austra_int"	"2014-10-21 18:21:25"	"Arrests over Bali murder"	"BALI police have arrested a Javanese woman on suspicion of murdering her 60-year-old British husband who also held an Australian passport."	"AUS"	1
3361194	"en_AUS_austra_int"	"2014-10-21 18:21:25"	"Arrests over Bali murder"	"BALI police have arrested a Javanese woman on suspicion of murdering her 60-year-old British husband who also held an Australian passport."	"GBR"	1
3364248	"en_AUS_austra_int"	"2014-10-21 23:21:25"	"Integrity concerns stall Joko cabinet"	"INDONESIA’S new President Joko Widodo has postponed the naming of his cabinet."	"IDN"	2
3364249	"en_AUS_austra_int"	"2014-10-21 23:21:25"	"Apple’s iCloud in China attack"	"APPLE’S iCloud service for users in mainland China has been hit by a “massive” attack that could allow perpetrators to intercept personal data."	"CHN"	1
3364250	"en_AUS_austra_int"	"2014-10-21 23:21:25"	"Grim jail as Pistorius starts sentence"	"STAR athlete Oscar Pistorius is spending his first night in jail as he starts a five-year sentence for killing his girlfriend."	"ZAF"	1
3365809	"en_AUS_austra_int"	"2014-10-22 02:21:38"	"North Korea frees US hostage"	"JEFFREY Fowle is one of three Americans detained in North Korea, which in a surprise move allowed a Pentagon plane to land in Pyongyang."	"PRK"	2
3365809	"en_AUS_austra_int"	"2014-10-22 02:21:38"	"North Korea frees US hostage"	"JEFFREY Fowle is one of three Americans detained in North Korea, which in a surprise move allowed a Pentagon plane to land in Pyongyang."	"USA"	1
3365810	"en_AUS_austra_int"	"2014-10-22 02:21:38"	"Syrian Kurds to declare own state"	"SYRIAN Kurdish leaders are set to redraw the map of the Middle East with the imminent declaration of a self-governing region inside Syria."	"SYR"	2
3365811	"en_AUS_austra_int"	"2014-10-22 02:21:38"	"Ebola vaccine trials in months: WHO"	"THE World Health Organisation says it could begin testing two experimental serums against Ebola as early as January."	""	NA
3372464	"en_AUS_austra_int"	"2014-10-22 15:21:39"	"Kurds hang on for troops vote"	"KURDISH defenders of Kobane are awaiting a vote by their Iraqi comrades on sending fresh troops."	"IRQ"	1
3372465	"en_AUS_austra_int"	"2014-10-22 15:21:39"	"Ex-archbishop ‘hid child sex abuse’"	"ONE of the most senior Anglican clergymen in the world covered up horrific sexual abuse of children in Australia and Britain, says an inquiry."	"AUS"	1
3372465	"en_AUS_austra_int"	"2014-10-22 15:21:39"	"Ex-archbishop ‘hid child sex abuse’"	"ONE of the most senior Anglican clergymen in the world covered up horrific sexual abuse of children in Australia and Britain, says an inquiry."	"GBR"	1
3372466	"en_AUS_austra_int"	"2014-10-22 15:21:39"	"WHO seeks Ebola funds over medics"	"LOGISTIC support to rebuild West African health systems is more important than sending frontline workers to fight Ebola, says a WHO director."	""	NA
3372467	"en_AUS_austra_int"	"2014-10-22 15:21:39"	"Kids from frozen embryos ‘more sociable’"	"KIDS born from frozen embryos after IVF may be more sociable and independent than those implanted “fresh” in the womb."	""	NA
3372468	"en_AUS_austra_int"	"2014-10-22 15:21:39"	"Indonesian jets force down Aussie plane"	"TWO pilots, thought to be Australian, were being questioned after their plane was forced down by two Indonesian air force jets."	"AUS"	1
3372468	"en_AUS_austra_int"	"2014-10-22 15:21:39"	"Indonesian jets force down Aussie plane"	"TWO pilots, thought to be Australian, were being questioned after their plane was forced down by two Indonesian air force jets."	"IDN"	1
3372469	"en_AUS_austra_int"	"2014-10-22 15:21:39"	"‘Pirate’ gave thousands of abortions"	"A DUTCH mother sails aboard her abortion ship, travelling to some of the world’s most oppressive countries."	"NLD"	1
3372470	"en_AUS_austra_int"	"2014-10-22 15:21:39"	"Make offer or no talks: HK students"	"HONG Kong students say they may skip further talks with the government after ­accusing authorities of failing to make serious offers to end rallies."	"HKG"	1
3372471	"en_AUS_austra_int"	"2014-10-22 15:21:39"	"Life goes on, until about 120 or so"	"SCIENTISTS think it unlikely that humans will ever live much beyond 120 years."	""	NA
3372472	"en_AUS_austra_int"	"2014-10-22 15:21:39"	"American freed but no N Korea thaw"	"NORTH Korea’s unexpected release of a US detainee may be a step on the long road to direct talks, analysts say."	"PRK"	1
3372472	"en_AUS_austra_int"	"2014-10-22 15:21:39"	"American freed but no N Korea thaw"	"NORTH Korea’s unexpected release of a US detainee may be a step on the long road to direct talks, analysts say."	"USA"	2
3372473	"en_AUS_austra_int"	"2014-10-22 15:21:39"	"China to launch return orbiter"	"CHINA will launch its latest lunar orbiter in the coming days in its first attempt to send a spacecraft around the moon and back to Earth."	"CHN"	1
3377927	"en_AUS_austra_int"	"2014-10-22 23:21:40"	"Sergeant-at-arms the hero of Ottawa"	"THE Sergeant-at-Arms at Canada’s Parliament has been hailed as a hero after shooting dead the gunman who launched an attack on parliament."	"CAN"	2
3381569	"en_AUS_austra_int"	"2014-10-23 07:21:41"	"Ottawa attacker on terror watchlist"	"THE gunman who killed a soldier and attacked the Canadian parliament was on a terror watchlist and had his passport confiscated."	"CAN"	2
3381570	"en_AUS_austra_int"	"2014-10-23 07:21:41"	"A hero soldier killed by a convicted criminal"	"THE young soldier killed in a terror attack on the Canadian parliament was a devoted family man and a career soldier."	"CAN"	1
3381571	"en_AUS_austra_int"	"2014-10-23 07:21:41"	"LIVE: Ottawa parliament attack"	"WELCOME to our live coverage of how the Ottawa terrorist attack unfolded and Australia’s reaction to today’s events."	"AUS"	1
3381571	"en_AUS_austra_int"	"2014-10-23 07:21:41"	"LIVE: Ottawa parliament attack"	"WELCOME to our live coverage of how the Ottawa terrorist attack unfolded and Australia’s reaction to today’s events."	"CAN"	1
3381572	"en_AUS_austra_int"	"2014-10-23 07:21:41"	"Archbishop: end secrecy of confession"	"THE Church of England should break the confidentiality of confession when people disclose child abuse, the Archbishop of York says."	"GBR"	1
3381573	"en_AUS_austra_int"	"2014-10-23 07:21:41"	"Renee found guilty of trying too hard"	"RENEE Zellweger has failed to do the impossible: hide the fact she has tried to make herself look young and perfect as Hollywood’s rules demand."	""	NA
3381574	"en_AUS_austra_int"	"2014-10-23 07:21:41"	"Ice cream and cheese could help IVF"	"OLDER women who eat more cheese, yoghurt and ice cream are more likely to have a baby, according to a new study."	""	NA
3382041	"en_AUS_austra_int"	"2014-10-23 08:21:41"	"How the Ottawa attack unfolded"	"OUR rolling coverage of the Ottawa terrorist attack and how Australia reacted to today’s events."	"AUS"	1
3382041	"en_AUS_austra_int"	"2014-10-23 08:21:41"	"How the Ottawa attack unfolded"	"OUR rolling coverage of the Ottawa terrorist attack and how Australia reacted to today’s events."	"CAN"	1
3385106	"en_AUS_austra_int"	"2014-10-23 13:21:41"	"MH17 probe at ‘dead end’, Russia says"	"A RUSSIAN official has criticised the lack of progress in the Malaysia Airlines investigation, telling the UN it has reached a “dead end”."	"MYS"	1
