"ID"	"feed"	"time"	"text1"	"text2"	"TAG"	"Nb_tag_detected"
3210273	"es_MEX_univer_int"	"2014-10-08 21:21:30"	"Envía RU 750 militares a S. Leona para combatir ébola"	"Los 750 militares ayudarán a la instalación de centros médicos de tratamiento dirigido por la Organización Mundial de la Salud y ofrecerán apoyo logístico al gobierno de Sierra Leona"	"SLE"	1
3210274	"es_MEX_univer_int"	"2014-10-08 21:21:30"	"Expresa Rajoy su total respaldo a ministra de Sanidad"	"El presidente español declaró hoy que, pese al reciente primer contagio de ébola que se ha registrado dentro de su país, apoya completamente a su ministra de Sanidad, Ana Mato"	"ESP"	2
3210275	"es_MEX_univer_int"	"2014-10-08 21:21:30"	"Usarán vehículos de países del Mercosur placa única"	"Los países miembros, Argentina, Brasil, Paraguay, Uruguay y Venezuela, aprobaron el uso obligatorio de una placa única a partir de 2016"	"ARG"	2
3210275	"es_MEX_univer_int"	"2014-10-08 21:21:30"	"Usarán vehículos de países del Mercosur placa única"	"Los países miembros, Argentina, Brasil, Paraguay, Uruguay y Venezuela, aprobaron el uso obligatorio de una placa única a partir de 2016"	"BRA"	1
3210275	"es_MEX_univer_int"	"2014-10-08 21:21:30"	"Usarán vehículos de países del Mercosur placa única"	"Los países miembros, Argentina, Brasil, Paraguay, Uruguay y Venezuela, aprobaron el uso obligatorio de una placa única a partir de 2016"	"URY"	1
3210275	"es_MEX_univer_int"	"2014-10-08 21:21:30"	"Usarán vehículos de países del Mercosur placa única"	"Los países miembros, Argentina, Brasil, Paraguay, Uruguay y Venezuela, aprobaron el uso obligatorio de una placa única a partir de 2016"	"VEN"	1
3210793	"es_MEX_univer_int"	"2014-10-08 22:21:31"	"Detectan a segundo posible infectado con ébola en EU"	"El segundo paciente presenta signos y síntomas del virus y fue detectado hoy en una clínica de Frisco, Dallas; asegura haber tenido contacto con Thomas Eric Duncan el ""paciente cero"" quien falleció este miércoles"	""	NA
3210794	"es_MEX_univer_int"	"2014-10-08 22:21:31"	"Liberan en Texas a hispano condenado a muerte por error"	"Manuel Vélez, de 49 años, salió esta mañana de la Unidad Carcelaria Walls ""como un hombre libre"" tras nueve años de prisión, luego de que fuera sentenciado en 2008 a la pena capital por un homicidio que no cometió"	"USA"	1
3211340	"es_MEX_univer_int"	"2014-10-08 23:21:32"	"Inicia cumbre laboral de UE en Milán en medio de protestas"	"Miles de trabajadores se manifestaron hoy contra el polémico proyecto presentado por el primer ministro italiano, Matteo Renzi, sobre la reforma del mercado laboral que prevé facilitar los despidos"	"ITA"	4
3211341	"es_MEX_univer_int"	"2014-10-08 23:21:32"	"Pedirá Ecuador a Obama indultar a agentes cubanos"	"Asambleístas pedirán al presidente de EU que les conceda el indulto a los tres cubanos detenidos por espionaje en 1998 ""invocando la aplicación de la justicia y derechos humanos consagrados y la facultad que la Constitución le otorga"""	"CUB"	1
3211341	"es_MEX_univer_int"	"2014-10-08 23:21:32"	"Pedirá Ecuador a Obama indultar a agentes cubanos"	"Asambleístas pedirán al presidente de EU que les conceda el indulto a los tres cubanos detenidos por espionaje en 1998 ""invocando la aplicación de la justicia y derechos humanos consagrados y la facultad que la Constitución le otorga"""	"ECU"	1
3211341	"es_MEX_univer_int"	"2014-10-08 23:21:32"	"Pedirá Ecuador a Obama indultar a agentes cubanos"	"Asambleístas pedirán al presidente de EU que les conceda el indulto a los tres cubanos detenidos por espionaje en 1998 ""invocando la aplicación de la justicia y derechos humanos consagrados y la facultad que la Constitución le otorga"""	"USA"	1
3211342	"es_MEX_univer_int"	"2014-10-08 23:21:32"	"Desmiente EU detener a yihadistas en frontera con México"	"El Departamento de Seguridad Interna aseguró que es falsa la información difundida por el representante republicano de California, Duncan Hunter, quien habría indicado la supuesta captura de los militantes por la Patrulla Fronteriza"	"MEX"	1
3211342	"es_MEX_univer_int"	"2014-10-08 23:21:32"	"Desmiente EU detener a yihadistas en frontera con México"	"El Departamento de Seguridad Interna aseguró que es falsa la información difundida por el representante republicano de California, Duncan Hunter, quien habría indicado la supuesta captura de los militantes por la Patrulla Fronteriza"	"USA"	1
3211343	"es_MEX_univer_int"	"2014-10-08 23:21:32"	"Juez autoriza bodas gay en Nevada; Idaho aguarda"	"Magistrado colocó temporalmente en espera este tipo de matrimonios en Idaho, debido a que las autoridades estatales han solicitado la postergación de estos"	"USA"	1
3212313	"es_MEX_univer_int"	"2014-10-09 01:21:35"	"Autorizan bodas gay en condado de Kansas"	"El juez Kevin Moriarty ordenó al condado de Johnson emitir licencias de matrimonio a parejas del mismo sexo para evitar la confusión en torno al ambiente legal que rodea a estas uniones"	"USA"	1
3212719	"es_MEX_univer_int"	"2014-10-09 02:21:36"	"Partido de Silva apoyará a Neves en segunda ronda"	"El Partido Socialista Brasileño, de la derrotada ecologista Marina Silva, declaró hoy que respaldará a Aécio Neves en la segunda vuelta en la que contenderá contra la actual mandataria de Brasil, Dilma Rousseff, el 26 de octubre"	"BRA"	3
3212720	"es_MEX_univer_int"	"2014-10-09 02:21:36"	"Denuncian #39;tácticas agresivas#39; contra migrantes en EU"	"Un informe de grupos de activistas apunta que ICE ha intensificado las redadas y los ""arrestos colaterales"" contra indocumentados en cortes, edificios públicos y de gobierno entre otros"	""	NA
3212721	"es_MEX_univer_int"	"2014-10-09 02:21:36"	"Expulsan a Goyeneche del PVEM"	"El Partido Verde anunció la suspensión de los derechos políticos del empresario queretano detenido con el capo Héctor Beltrán Leyva, y acusado de ser su presunto operador financiero"	""	NA
3212722	"es_MEX_univer_int"	"2014-10-09 02:21:36"	"España: 2 altas y 3 ingresos a hospital por sospecha de ébola"	"Con esto, suman 6 personas ingresadas por ébola en el Hospital Carlos III de Madrid: un sólo caso confirmado, el de la enfermera Teresa Romero, dos casos en investigación y tres en observación por riesgo de contacto"	"ESP"	2
3212723	"es_MEX_univer_int"	"2014-10-09 02:21:36"	"Impone Estado Islámico 11 reglas a periodistas"	"La lista es bastante restrictiva sobre el trabajo que puede realizar la prensa en territorio controlado por el grupo islamista que ha decapitado a dos periodistas de Estados Unidos"	"USA"	1
3213142	"es_MEX_univer_int"	"2014-10-09 03:21:37"	"Repetirían juicio contra Pablo Salazar por muerte de 24 bebés"	"A finales del 2002, 24 infantes murieron en el Hospital General ""K"" de Comitán de Domínguez, en Chiapas, por la falta de recursos materiales y humanos"	""	NA
3213143	"es_MEX_univer_int"	"2014-10-09 03:21:37"	"Cremarán cuerpo de hombre muerto por ébola en EU"	"El Departamento de Servicios de Salud de Texas indicó a la familia de Thomas Eric Duncan que la incineración del cadáver es lo más recomendable ya que el proceso destruye todos los virus en el cuerpo"	"USA"	1
3213144	"es_MEX_univer_int"	"2014-10-09 03:21:37"	"Obama: EU seguirá logrando avances contra EI"	"El presidente estadounidense dijo sentirse alentado en ver que ha surgido un amplio consenso internacional contra el grupo islamista"	"USA"	2
3213539	"es_MEX_univer_int"	"2014-10-09 04:21:38"	"Por ébola, EU mide temperatura a viajeros en aeropuertos"	"Tras la muerte de Thomas Eric Duncan a causa del virus, se comenzará a operar un nivel adicional de inspección en los aeropuertos de NY, Nueva Jersey, Washington, Chicago y Atlanta"	"USA"	2
3213540	"es_MEX_univer_int"	"2014-10-09 04:21:38"	"Mueren 2 civiles en Donetsk por proyectil en restaurante"	"Otro proyectil que estalló en un supermercado de la misma ciudad dejó al menos nueve heridos; separatistas aseguran que las fuerzas ucranianas atacan los barrios residenciales a pesar de la tregua pactada hace un mes"	"UKR"	2
3215210	"es_MEX_univer_int"	"2014-10-09 08:21:42"	"Hombre causa pánico en avión al simular que tenía ébola"	"Un hombre que viajaba en un vuelo desde EU hacia República Dominicana empezó a estornudar antes del aterrizaje y a gritar que tenía fiebre y que venía de África, causando alarma general entre los pasajeros y la tripulación"	"DOM"	1
3215211	"es_MEX_univer_int"	"2014-10-09 08:21:42"	"Investigan posible caso de ébola en Australia"	"Una enfermera que trabajó en Sierra Leona ha sido sometida a pruebas para determinar si está afectada por la enfermedad tras presentar fiebre"	"AUS"	1
3215211	"es_MEX_univer_int"	"2014-10-09 08:21:42"	"Investigan posible caso de ébola en Australia"	"Una enfermera que trabajó en Sierra Leona ha sido sometida a pruebas para determinar si está afectada por la enfermedad tras presentar fiebre"	"SLE"	1
3215212	"es_MEX_univer_int"	"2014-10-09 08:21:42"	"Jugador de Rayo Vallecano deja concentración por miedo a ébola"	"El equipo advirtió al jugador africano de no acudir a las eliminatorias de la Copa de África con su país; asistió y después se retiró en Marruecos"	"MAR"	1
3215843	"es_MEX_univer_int"	"2014-10-09 09:21:43"	"Enterradores en Sierra Leona terminan huelga"	"Las protestas han dejado cadáveres altamente infecciosos en varias comunidades, algunos ya en estado de descomposición, según medios"	"SLE"	1
3215844	"es_MEX_univer_int"	"2014-10-09 09:21:43"	"EI ya controla un tercio de la ciudad iraquí de Kobani"	"Según ONG, los yihadistas progresan de forma lenta desde el este hacia el centro de la población"	"IRQ"	1
3215845	"es_MEX_univer_int"	"2014-10-09 09:21:43"	"Nuevo ataque con dron en Pakistán deja cuatro muertos"	"En el ataque de esta mañana, las tropas internacionales dispararon varios misiles contra un vehículo en el área de Loman"	"PAK"	1
3215846	"es_MEX_univer_int"	"2014-10-09 09:21:43"	"Destaca prensa internacional marchas por Ayotzinapa"	"Medios como Le Monde y O Globo hacen eco de las movilizaciones en México"	"MEX"	1
3215847	"es_MEX_univer_int"	"2014-10-09 09:21:43"	"Gobierno de unidad palestino se reunirá en Gaza"	"La reunión, fijada para este jueves, significará el final del control absoluto de Hamas sobre la Franja de Gaza"	"PSE"	2
3215848	"es_MEX_univer_int"	"2014-10-09 09:21:43"	"Aumentan a 19 los muertos en choques entre India y Pakistán"	"La última víctima mortal se produjo esta mañana en el área paquistaní de Sialkot; cinco personas resultaron heridas en suelo indio a causa de morteros"	"IND"	3
3215848	"es_MEX_univer_int"	"2014-10-09 09:21:43"	"Aumentan a 19 los muertos en choques entre India y Pakistán"	"La última víctima mortal se produjo esta mañana en el área paquistaní de Sialkot; cinco personas resultaron heridas en suelo indio a causa de morteros"	"PAK"	1
3216420	"es_MEX_univer_int"	"2014-10-09 10:21:44"	"#34;Inevitables#34;, más casos de ébola en Europa"	"El profesor de microbiología Peter Piot, quien dio nombre al virus, afirma que el mayor riesgo se ubica entre el personal sanitario"	""	NA
3216421	"es_MEX_univer_int"	"2014-10-09 10:21:44"	"Parlamento de Crimea elige a jefe de la república"	"Serguéi Axiónov resultó elegido de manera unánime; fungía como jefe del gobierno de la república anexionada a Rusia tras el derrocamiento del presidente ucraniano Víktor Yanukóvich"	"RUS"	1
3216421	"es_MEX_univer_int"	"2014-10-09 10:21:44"	"Parlamento de Crimea elige a jefe de la república"	"Serguéi Axiónov resultó elegido de manera unánime; fungía como jefe del gobierno de la república anexionada a Rusia tras el derrocamiento del presidente ucraniano Víktor Yanukóvich"	"UKR"	3
3216422	"es_MEX_univer_int"	"2014-10-09 10:21:44"	"Al menos 20 personas muertas por atentado suicida en Yemen"	"Por el momento, ningún grupo ha reivindicado el atentado, pero Al Qaeda protagoniza desde hace semanas una campaña contra los chiíes"	"YEM"	1
3216423	"es_MEX_univer_int"	"2014-10-09 10:21:44"	"Filipinas: ataque a iglesia deja 2 muertos"	"Una granada fue lanzada por hombres que viajaban en motocicleta al interior de una iglesia de la ciudad de Pikit"	"GRD"	1
3216423	"es_MEX_univer_int"	"2014-10-09 10:21:44"	"Filipinas: ataque a iglesia deja 2 muertos"	"Una granada fue lanzada por hombres que viajaban en motocicleta al interior de una iglesia de la ciudad de Pikit"	"PHL"	2
3216944	"es_MEX_univer_int"	"2014-10-09 11:21:45"	"Aterroriza ébola a España; sigue alerta"	"Cerca de un centenar de personas que pudieron estar en contacto con el virus se encuentran bajo vigilancia en el país"	"ESP"	1
3216945	"es_MEX_univer_int"	"2014-10-09 11:21:45"	"Conflicto fronterizo se agrava entre India y Paquistán"	"De acuerdo con la parte paquistaní, al menos 12 personas han muerto, mientras para las autoridades de India, los decesos en Chachemira india son ocho, todos ellos miembros de las fuerzas de seguridad fronterizos"	"IND"	2
3217720	"es_MEX_univer_int"	"2014-10-09 12:21:45"	"Muere otro joven negro a manos de policía, en Misuri"	"Un agente de Policía fuera de servicio mató a un joven negro de 18 años desarmado en Misuri, lo que ha disparado de nuevo la tensión en las calles de la ciudad"	"USA"	1
3217721	"es_MEX_univer_int"	"2014-10-09 12:21:45"	"Atentados en Yemen dejan más de 40 muertos"	"Yemén registró hoy tres atentados con saldo total inicial de más de 40 muertos, el más grave en esta capital, pues cobró la vida de dos decenas de personas"	"YEM"	1
3218319	"es_MEX_univer_int"	"2014-10-09 13:21:46"	"España: 84 personas en observación por riesgo de ébola"	"Unas 84 personas se encuentran en observación en esta capital por su posible contagio de ébola, seis en el Hospital Carlos III, y solo uno ha resultado positivo, reportan"	"ESP"	1
3218320	"es_MEX_univer_int"	"2014-10-09 13:21:46"	"Llega a Alemania, tercer paciente infectado por ébola"	"El enfermo, de origen sudanés, fue trasladado en un avión medicalizado y adaptado con una cámara de aislamiento que aterrizó a primera hora de la mañana en el aeropuerto de Leipzig-Halle"	"DEU"	1
3218320	"es_MEX_univer_int"	"2014-10-09 13:21:46"	"Llega a Alemania, tercer paciente infectado por ébola"	"El enfermo, de origen sudanés, fue trasladado en un avión medicalizado y adaptado con una cámara de aislamiento que aterrizó a primera hora de la mañana en el aeropuerto de Leipzig-Halle"	"SDN"	1
3221370	"es_MEX_univer_int"	"2014-10-09 17:21:50"	"Hong Kong cancela diálogo con manifestantes"	"Carrie Lam, primer secretario del gobierno de la Región Especial administrativa, explicó que esta decisión obedece al anuncio de ampliar las manifestaciones"	"HKG"	1
3221371	"es_MEX_univer_int"	"2014-10-09 17:21:50"	"Empeora estado de salud de enfermera con ébola en España"	"La sanitaria está hospitalizada desde la noche del lunes en ese centro, en el que ingresó hoy para permanecer en observación activa un médico sano que atendió inicialmente a esta paciente"	"ESP"	1
3221372	"es_MEX_univer_int"	"2014-10-09 17:21:50"	"Gobierno de Hong Kong suspende conversaciones con estudiantes"	"Ocurre en momentos en que los legisladores democráticos demandan que funcionarios anti corrupción investiguen el pago de 6.4 millones de dólares que entregó a Leung una empresa durante el ejercicio de su cargo"	"HKG"	1
3222080	"es_MEX_univer_int"	"2014-10-09 18:21:51"	"Supera Neves a Rousseff en intención de voto; sondeo"	"El candidato del Partido de la Social Democracia Brasileña lidera las encuestas con 54% sobre 46% de la presidenta de Brasil"	"BRA"	3
3222081	"es_MEX_univer_int"	"2014-10-09 18:21:51"	"Por ébola, Liberia suspende comicios parlamentarios"	"La presidenta liberiana, Ellen Johnson-Sirleaf, señaló que la celebración de elecciones requiere una atmósfera política libre, abierta y transparente"" de la que ahora carece su país, donde han muerto 2 mil 210 personas por el virus"	"LBR"	2
3222082	"es_MEX_univer_int"	"2014-10-09 18:21:51"	"Recibe Mujica a primeros refugiados sirios en Uruguay"	"Cinco familias sirias, integradas por un total de 42 personas, llegaron hoy al país sudamericano donde vivirán durante dos meses; se espera que un segundo grupo de 80 refugiados arribe en febrero"	"SYR"	2
3222082	"es_MEX_univer_int"	"2014-10-09 18:21:51"	"Recibe Mujica a primeros refugiados sirios en Uruguay"	"Cinco familias sirias, integradas por un total de 42 personas, llegaron hoy al país sudamericano donde vivirán durante dos meses; se espera que un segundo grupo de 80 refugiados arribe en febrero"	"URY"	1
3222769	"es_MEX_univer_int"	"2014-10-09 19:21:52"	"Eurolat condena desaparición de normalistas"	"En una carta remitida al embajador de México ante la Unión Europea, la Asamblea Parlamentaria Eurolatinoamericana expresó las condolencias ""de toda la ciudadanía europea"" que ""sin excepción"" condena ""este terrible acto de violencia"""	"MEX"	1
3222770	"es_MEX_univer_int"	"2014-10-09 19:21:52"	"Aboga UE por reforzar fronteras para detectar yihadistas"	"Plantean permitir el cotejo sistemático de los documentos de los viajeros con las bases de datos nacionales, europeas o de Interpol, lo que es actualmente restringido a determinadas ocasiones"	""	NA
3222771	"es_MEX_univer_int"	"2014-10-09 19:21:52"	"Importa Texas electricidad de México por apagones"	"La zona del Valle del Río Grande, al sur del estado, se vio afectada por una paralización no planeada de plantas de producción que ocasionó apagones rotativos"	"MEX"	1
3222771	"es_MEX_univer_int"	"2014-10-09 19:21:52"	"Importa Texas electricidad de México por apagones"	"La zona del Valle del Río Grande, al sur del estado, se vio afectada por una paralización no planeada de plantas de producción que ocasionó apagones rotativos"	"USA"	1
3222772	"es_MEX_univer_int"	"2014-10-09 19:21:52"	"Casa Blanca habría encubierto escándalo del Servicio Secreto"	"El congresista Jason Chaffetz dijo que hay evidencia contundente de que la Casa Blanca encubrió acusaciones de que uno sus colaboradores y el Servicio Secreto estuvieron involucrados en un escándalo de prostitución en 2012"	"USA"	1
3222773	"es_MEX_univer_int"	"2014-10-09 19:21:52"	"Censura China a artistas adictos o por prostitución"	"Los famosos que incumplen la ley no pueden ser invitados a los programas, y la transmisión de sus producciones debe ser suspendida, señala la orden oficial, sin aclarar si se aplicará solo a artistas chinos o también de otros países"	"CHN"	3
3222774	"es_MEX_univer_int"	"2014-10-09 19:21:52"	"Muere otro joven negro a manos de policía, en Missouri"	"Un agente de Policía fuera de servicio mató a un joven negro de 18 años en Missouri, lo que ha disparado de nuevo la tensión en las calles de la ciudad"	""	NA
3223369	"es_MEX_univer_int"	"2014-10-09 20:21:53"	"Suman 67 muertos tras doble ataque suicida en Yemen"	"Los ataques contra un grupo en la Plaza Tahrir y un puesto del Ejército ocurrieron horas después de un enfrentamiento entre los huzís y el presidente Abd-Rabbu Mansour, que forzó a renunciar al primer ministro Ahmed Awad bin Mubarak"	"YEM"	1
3223370	"es_MEX_univer_int"	"2014-10-09 20:21:53"	"Liberan a franciscano secuestrado por Al Qaeda en Siria"	"La Custodia Franciscana en Tierra Santa informó que el padre Hanna Jalluof, secuestrado el domingo pasado por miembros del grupo yihadista Jahbat al-Nusra, afín a Al Qaeda, fue puesto en libertad esta mañana"	"SYR"	2
3223371	"es_MEX_univer_int"	"2014-10-09 20:21:53"	"Gorbachov ingresa a hospital; se encuentra en observación"	"El ex líder soviético, de 83 años, dijo a medios locales que su salud ha recaído, por lo que ingresó en un hospital"	""	NA
3223372	"es_MEX_univer_int"	"2014-10-09 20:21:53"	"Aumentará R. Unido controles en aeropuertos por ébola"	"En los aeropuertos de Heathrow y Gatwick y en la terminal del tren del Canal de la Mancha se analizará el historial de viaje de pasajeros procedentes de regiones afectadas y, en algunos casos, se realizarán exámenes médicos"	""	NA
3223950	"es_MEX_univer_int"	"2014-10-09 21:21:54"	"Descartan posible caso de ébola en Los Ángeles"	"El Departamento de Salud descartó que un paciente que llegó de Liberia, y había presentado síntomas similares a una infección de vías respiratorias, tenga el virus"	"LBR"	1
3223951	"es_MEX_univer_int"	"2014-10-09 21:21:54"	"Protestan limpiadores de aeropuerto en NY por temor a ébola"	"Unos 200 trabajadores del aeropuerto LaGuardia protestaron por la falta de medidas de seguridad y protección ante una posible infección; EU estableció más controles contra el virus en aeropuertos, pero no incluyo a esta terminal aérea"	""	NA
3223952	"es_MEX_univer_int"	"2014-10-09 21:21:54"	"Piden a Kerry impedir ingreso de Venezuela a Consejo de ONU"	"Senadores de EU aseguran que las acciones del gobierno de Nicolás Maduro en la ONU y en su país están en contra de los principios fundacionales del Consejo de Seguridad del que aspira a ser miembro"	"VEN"	2
3224517	"es_MEX_univer_int"	"2014-10-09 22:21:55"	"Dallas: posible infectado de ébola está libre del virus"	"Aunque aún se esperan nuevos resultados clínicos, el paciente de momento no presenta más síntomas del virus, reveló el Hospital Plebiscitario de Dallas"	""	NA
3224518	"es_MEX_univer_int"	"2014-10-09 22:21:55"	"Salud de enfermera en España es #39;muy crítica#39;, reportan"	"El anuncio sobre Teresa Romero, la primera paciente infectada con ébola en Europa, fue realizado por el consejero de Sanidad de Madrid, Javier Rodríguez"	"ESP"	2
3224519	"es_MEX_univer_int"	"2014-10-09 22:21:55"	"Muere británico en Macedonia; sospechan de ébola"	"Aislan hotel donde se hospedaba manteniendo dentro del edificio a otro británico y a los trabajadores del lugar; médicos indican que había estado sufriendo de fiebre, vómitos y hemorragias internas"	"GBR"	2
3224519	"es_MEX_univer_int"	"2014-10-09 22:21:55"	"Muere británico en Macedonia; sospechan de ébola"	"Aislan hotel donde se hospedaba manteniendo dentro del edificio a otro británico y a los trabajadores del lugar; médicos indican que había estado sufriendo de fiebre, vómitos y hemorragias internas"	"MKD"	1
3225120	"es_MEX_univer_int"	"2014-10-09 23:21:56"	"Mueren 220 yihadistas tras bombardeo en Irak"	"Resultaron heridos por ataques aéreos de la coalición internacional contra un convoy de 25 vehículos, donde viajaban los militantes del Estado Islámico; entre los fallecidos figuran dos importantes cabecillas, reportan"	"IRQ"	1
3225121	"es_MEX_univer_int"	"2014-10-09 23:21:56"	"Protestan en Missouri por otro joven asesinado por policía"	"Un policía que estaba fuera de servicio mató hoy a un joven negro de 18 años en Saint Louis, lo que ha provocado protestas en la zona; en agosto pasado Michael Brown murió a manos de otro agente, desatando fuertes protestas"	""	NA
3225122	"es_MEX_univer_int"	"2014-10-09 23:21:56"	"Estudiantes marchan contra reforma educativa en Chile"	"Miles de jóvenes expresaron su rechazo a la reforma impulsada por la presidenta Michelle Bachelet y amenazaron con más protestas si no son considerados en el proyecto; también se solidarizaron con los 43 normalistas desaparecidos en México"	"CHL"	2
3225122	"es_MEX_univer_int"	"2014-10-09 23:21:56"	"Estudiantes marchan contra reforma educativa en Chile"	"Miles de jóvenes expresaron su rechazo a la reforma impulsada por la presidenta Michelle Bachelet y amenazaron con más protestas si no son considerados en el proyecto; también se solidarizaron con los 43 normalistas desaparecidos en México"	"MEX"	1
3226092	"es_MEX_univer_int"	"2014-10-10 01:21:58"	"Piden a Obama prohibir vuelos desde África"	"Al menos 27 legisladores pidieron al presidente endurecer las medidas y pedir restricciones de visa a los ciudadanos africanos"	"USA"	1
3226093	"es_MEX_univer_int"	"2014-10-10 01:21:58"	"Refuerza Canadá medidas en aeropuertos por ébola"	"La Agencia de Salud Pública de Canadá informó que los aeropuertos colocará personal de la Oficina de Cuarentena son Toronto, Ottawa, Montreal, Vancouver, Halifax y Calgary"	"CAN"	4
3226524	"es_MEX_univer_int"	"2014-10-10 02:21:59"	"Garantiza Obama retomar reforma migratoria tras elecciones"	"Advirtió a los republicanos que su posionamiento en torno a la reforma es ""suicidio"" político y corren el riesgo de perder el apoyo de toda una generación de migrantes"	"USA"	1
3226525	"es_MEX_univer_int"	"2014-10-10 02:21:59"	"Canadá envía autobuses para ayudar a niños migrantes"	"El Centro Comunitario San Lorenzo, en Toronto, compró tres autobuses escolares para apoyar en la repatriación, desde México, de menores centroamericanos, como parte de la denominada Caravana de la Esperanza"	"CAN"	2
3226525	"es_MEX_univer_int"	"2014-10-10 02:21:59"	"Canadá envía autobuses para ayudar a niños migrantes"	"El Centro Comunitario San Lorenzo, en Toronto, compró tres autobuses escolares para apoyar en la repatriación, desde México, de menores centroamericanos, como parte de la denominada Caravana de la Esperanza"	"MEX"	1
3226526	"es_MEX_univer_int"	"2014-10-10 02:21:59"	"Se extravía tigre de Putin en China; temen por su vida"	"El raro tigre siberiano, liberado por el presidente ruso en mayo, fue visto en una reserva natural al noreste de China; funcionarios están eliminando posibles trampas y colocando cámaras para localizarlo"	"CHN"	2
3226526	"es_MEX_univer_int"	"2014-10-10 02:21:59"	"Se extravía tigre de Putin en China; temen por su vida"	"El raro tigre siberiano, liberado por el presidente ruso en mayo, fue visto en una reserva natural al noreste de China; funcionarios están eliminando posibles trampas y colocando cámaras para localizarlo"	"RUS"	2
3226527	"es_MEX_univer_int"	"2014-10-10 02:21:59"	"Científico mexicano propone método rápido para detectar ébola"	"El especialista Juan Pablo Agusil asegura que es posible detectar el virus, a tan sólo un día de haber sido infectado, por medio de un método denominado ""microfluídica"""	"MEX"	1
3226970	"es_MEX_univer_int"	"2014-10-10 03:22:00"	"Entrenan soldados de EU para combatir ébola"	"Militares de la División 101 de la Aerotransportada se reunieron para aprender a usar el equipo de protección y evitar el contagio"	""	NA
3226971	"es_MEX_univer_int"	"2014-10-10 03:22:00"	"Buscan remitir a Norcorea ante Corte Internacional"	"Japón y la UE exhortaron a la ONU para que investigue a Corea del Norte en materia de derechos humanos; Pyongyang tomó la propuesta como una ""confrontación"""	"PRK"	2
3226972	"es_MEX_univer_int"	"2014-10-10 03:22:00"	"Obama retomará reforma migratoria tras elecciones"	"Advirtió a los republicanos que su posicionamiento en torno a la reforma es ""suicidio"" político y corren el riesgo de perder el apoyo de toda una generación de migrantes"	"USA"	1
3229171	"es_MEX_univer_int"	"2014-10-10 08:22:05"	"Kim Jong-un se ausenta de importante acto de homenaje"	"El líder supremo norcoreano estuvo ausente de los actos con motivo del 69º aniversario de la fundación del Partido de los Trabajadores"	"PRK"	2
3229694	"es_MEX_univer_int"	"2014-10-10 09:22:06"	"Anulan identificación con foto para votar en Wisconsin y Texas"	"El Tribunal Supremo consideró que las normas en ambos estados dificultan la participación de las minorías y las personas con bajos recursos"	"USA"	1
3229695	"es_MEX_univer_int"	"2014-10-10 09:22:06"	"Estudian en Brasil primer caso sospechoso de ébola"	"Según el diario O Globo, se trata de un hombre de 47 años que llegó a Brasil el pasado 19 de septiembre procedente de Guinea Conakry"	"BRA"	1
3229695	"es_MEX_univer_int"	"2014-10-10 09:22:06"	"Estudian en Brasil primer caso sospechoso de ébola"	"Según el diario O Globo, se trata de un hombre de 47 años que llegó a Brasil el pasado 19 de septiembre procedente de Guinea Conakry"	"GIN"	2
3230235	"es_MEX_univer_int"	"2014-10-10 10:22:06"	"Guardacostas surcoreano mata a capitán de pesquero chino"	"El guardacostas disparó al capitán al producirse un altercado en el barco cuando las autoridades surcoreanas practicaban una redada"	"CHN"	1
3230235	"es_MEX_univer_int"	"2014-10-10 10:22:06"	"Guardacostas surcoreano mata a capitán de pesquero chino"	"El guardacostas disparó al capitán al producirse un altercado en el barco cuando las autoridades surcoreanas practicaban una redada"	"KOR"	2
3230236	"es_MEX_univer_int"	"2014-10-10 10:22:06"	"Protestan en San Louis por muerte de joven negro"	"Líderes estatales y de la ciudad han instado al Departamento de Justicia a investigar la muerte de Vonderrit D. Myers"	""	NA
3230237	"es_MEX_univer_int"	"2014-10-10 10:22:06"	"Infectada de ébola en España continúa grave"	"Además de la enfermería afectada, otras trece personas permanecen ingresadas en el hospital Carlos III de Madrid"	"ESP"	2
3230238	"es_MEX_univer_int"	"2014-10-10 10:22:06"	"Irán valora enviar armas a la ciudad de Kobani"	"El viceministro de Exteriores iraní, Hosein Amir Abdolahian, advirtió a Turquía de evitar el envío tropas a Siria"	"IRN"	2
3230238	"es_MEX_univer_int"	"2014-10-10 10:22:06"	"Irán valora enviar armas a la ciudad de Kobani"	"El viceministro de Exteriores iraní, Hosein Amir Abdolahian, advirtió a Turquía de evitar el envío tropas a Siria"	"SYR"	2
3230238	"es_MEX_univer_int"	"2014-10-10 10:22:06"	"Irán valora enviar armas a la ciudad de Kobani"	"El viceministro de Exteriores iraní, Hosein Amir Abdolahian, advirtió a Turquía de evitar el envío tropas a Siria"	"TUR"	1
3230239	"es_MEX_univer_int"	"2014-10-10 10:22:06"	"Kiev ordena a comercios marcar y separar mercancía rusa"	"Otras ciudades ucranianas como Ternópol, Cherkassi, Sumi o Jmelnitski han aprobado decretos similares"	"RUS"	1
3230239	"es_MEX_univer_int"	"2014-10-10 10:22:06"	"Kiev ordena a comercios marcar y separar mercancía rusa"	"Otras ciudades ucranianas como Ternópol, Cherkassi, Sumi o Jmelnitski han aprobado decretos similares"	"UKR"	3
